Close,SMA_Signals,MeanReversion_Signals,Combined_Signals,Returns,Position,Cumulative_Returns
50.782501220703125,-1,-1,-1,-0.01947304834535757,Short,1024.7828466276378
50.96500015258789,-1,-1,-1,-0.0035937365725964288,Short,1026.778411219225
51.13249969482422,-1,-1,-1,-0.0032865602224043666,Short,1027.1474083320602
51.869998931884766,-1,-1,-1,-0.014423297148822956,Short,1027.4849865135373
51.790000915527344,-1,-1,-1,0.0015422791209707132,Short,1028.9669586411812
51.31999969482422,-1,-1,-1,0.009075134435114762,Short,1028.808263215533
51.07500076293945,-1,-1,-1,0.004773946479767366,Short,1027.8746058858692
51.15250015258789,-1,-1,-1,-0.0015173644344743664,Short,1027.383904050228
50.16749954223633,-1,0,-1,0.019256157712981836,Short,1027.5397956298837
52.630001068115234,-1,-1,-1,-0.04908559422631198,Short,1025.5611487937822
